k,alpha,species,applied-region,Successes,Failures,NonDecisions,Total,DecisionAccuracy,OverallAccuracy
2 , 0.990 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
2 , 0.990 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
2 , 0.990 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
2 , 0.990 , Wild Pig , 23-5 , 1 , 11 , 0 , 12 , 0.083 , 0.083
2 , 0.990 , Cow , 16-23 , 7 , 1860 , 0 , 1867 , 0.004 , 0.004
2 , 0.990 , Cow , 23-5 , 12 , 1902 , 0 , 1914 , 0.006 , 0.006
2 , 0.990 , Hu , 16-23 , 1 , 29 , 0 , 30 , 0.033 , 0.033
2 , 0.990 , Hu , 23-5 , 1 , 31 , 0 , 32 , 0.031 , 0.031
2 , 0.990 , Hu Cw and Dg , 16-23 , 3 , 27 , 0 , 30 , 0.100 , 0.100
2 , 0.990 , Hu Cw and Dg , 23-5 , 2 , 28 , 0 , 30 , 0.067 , 0.067
2 , 0.990 , Hu and Dg , 16-23 , 7 , 26 , 0 , 33 , 0.212 , 0.212
2 , 0.990 , Hu and Dg , 23-5 , 2 , 31 , 0 , 33 , 0.061 , 0.061
2 , 0.990 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
2 , 0.990 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
2 , 0.990 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
2 , 0.990 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
2 , 0.990 , Pig , 16-23 , 3 , 34 , 0 , 37 , 0.081 , 0.081
2 , 0.990 , Pig , 23-5 , 4 , 30 , 0 , 34 , 0.118 , 0.118
2 , 0.990 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
2 , 0.990 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
2 , 0.990 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
2 , 0.990 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
2 , 0.990 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
2 , 0.990 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
2 , 0.990 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
2 , 0.990 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
2 , 0.990 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
2 , 0.990 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
2 , 0.990 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
2 , 0.990 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
2 , 0.990 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
2 , 0.990 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
2 , 0.990 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
2 , 0.990 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
2 , 0.990 , OVERALL , 16-23 , 36 , 5417 , 0 , 5453 , 0.007 , 0.007
2 , 0.990 , OVERALL , 23-5 , 32 , 6140 , 0 , 6172 , 0.005 , 0.005
3 , 0.000 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
3 , 0.000 , Cw and Dg , 23-5 , 1 , 29 , 0 , 30 , 0.033 , 0.033
3 , 0.000 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.000 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.000 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
3 , 0.000 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
3 , 0.000 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
3 , 0.000 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
3 , 0.000 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
3 , 0.000 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
3 , 0.000 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
3 , 0.000 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
3 , 0.000 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.000 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.000 , Cw , 16-23 , 3 , 27 , 0 , 30 , 0.100 , 0.100
3 , 0.000 , Cw , 23-5 , 7 , 24 , 0 , 31 , 0.226 , 0.226
3 , 0.000 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.000 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.000 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
3 , 0.000 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
3 , 0.000 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
3 , 0.000 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
3 , 0.000 , Dog , 16-23 , 3 , 139 , 0 , 142 , 0.021 , 0.021
3 , 0.000 , Dog , 23-5 , 2 , 211 , 0 , 213 , 0.009 , 0.009
3 , 0.000 , Human , 16-23 , 3 , 2075 , 0 , 2078 , 0.001 , 0.001
3 , 0.000 , Human , 23-5 , 1 , 2480 , 0 , 2481 , 0.000 , 0.000
3 , 0.000 , Hu and Cw , 16-23 , 6 , 24 , 0 , 30 , 0.200 , 0.200
3 , 0.000 , Hu and Cw , 23-5 , 8 , 22 , 0 , 30 , 0.267 , 0.267
3 , 0.000 , Dg , 16-23 , 1 , 29 , 0 , 30 , 0.033 , 0.033
3 , 0.000 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
3 , 0.000 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
3 , 0.000 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
3 , 0.000 , Pig/Swine , 16-23 , 1 , 26 , 0 , 27 , 0.037 , 0.037
3 , 0.000 , Pig/Swine , 23-5 , 3 , 22 , 0 , 25 , 0.120 , 0.120
3 , 0.000 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.000 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
3 , 0.000 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.000 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.000 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
3 , 0.000 , Wild Pig , 23-5 , 1 , 11 , 0 , 12 , 0.083 , 0.083
3 , 0.000 , Cow , 16-23 , 8 , 1859 , 0 , 1867 , 0.004 , 0.004
3 , 0.000 , Cow , 23-5 , 9 , 1905 , 0 , 1914 , 0.005 , 0.005
3 , 0.000 , Hu , 16-23 , 2 , 28 , 0 , 30 , 0.067 , 0.067
3 , 0.000 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
3 , 0.000 , Hu Cw and Dg , 16-23 , 5 , 25 , 0 , 30 , 0.167 , 0.167
3 , 0.000 , Hu Cw and Dg , 23-5 , 3 , 27 , 0 , 30 , 0.100 , 0.100
3 , 0.000 , Hu and Dg , 16-23 , 5 , 28 , 0 , 33 , 0.152 , 0.152
3 , 0.000 , Hu and Dg , 23-5 , 2 , 31 , 0 , 33 , 0.061 , 0.061
3 , 0.000 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
3 , 0.000 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
3 , 0.000 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
3 , 0.000 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
3 , 0.000 , Pig , 16-23 , 3 , 34 , 0 , 37 , 0.081 , 0.081
3 , 0.000 , Pig , 23-5 , 3 , 31 , 0 , 34 , 0.088 , 0.088
3 , 0.000 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
3 , 0.000 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
3 , 0.000 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
3 , 0.000 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
3 , 0.000 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
3 , 0.000 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
3 , 0.000 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.000 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.000 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
3 , 0.000 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
3 , 0.000 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
3 , 0.000 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
3 , 0.000 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
3 , 0.000 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
3 , 0.000 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
3 , 0.000 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
3 , 0.000 , OVERALL , 16-23 , 41 , 5412 , 0 , 5453 , 0.008 , 0.008
3 , 0.000 , OVERALL , 23-5 , 40 , 6132 , 0 , 6172 , 0.006 , 0.006
3 , 0.500 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
3 , 0.500 , Cw and Dg , 23-5 , 1 , 29 , 0 , 30 , 0.033 , 0.033
3 , 0.500 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.500 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.500 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
3 , 0.500 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
3 , 0.500 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
3 , 0.500 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
3 , 0.500 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
3 , 0.500 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
3 , 0.500 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
3 , 0.500 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
3 , 0.500 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.500 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.500 , Cw , 16-23 , 3 , 27 , 0 , 30 , 0.100 , 0.100
3 , 0.500 , Cw , 23-5 , 7 , 24 , 0 , 31 , 0.226 , 0.226
3 , 0.500 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.500 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.500 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
3 , 0.500 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
3 , 0.500 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
3 , 0.500 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
3 , 0.500 , Dog , 16-23 , 3 , 139 , 0 , 142 , 0.021 , 0.021
3 , 0.500 , Dog , 23-5 , 2 , 211 , 0 , 213 , 0.009 , 0.009
3 , 0.500 , Human , 16-23 , 3 , 2075 , 0 , 2078 , 0.001 , 0.001
3 , 0.500 , Human , 23-5 , 1 , 2480 , 0 , 2481 , 0.000 , 0.000
3 , 0.500 , Hu and Cw , 16-23 , 6 , 24 , 0 , 30 , 0.200 , 0.200
3 , 0.500 , Hu and Cw , 23-5 , 8 , 22 , 0 , 30 , 0.267 , 0.267
3 , 0.500 , Dg , 16-23 , 1 , 29 , 0 , 30 , 0.033 , 0.033
3 , 0.500 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
3 , 0.500 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
3 , 0.500 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
3 , 0.500 , Pig/Swine , 16-23 , 1 , 26 , 0 , 27 , 0.037 , 0.037
3 , 0.500 , Pig/Swine , 23-5 , 3 , 22 , 0 , 25 , 0.120 , 0.120
3 , 0.500 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.500 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
3 , 0.500 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.500 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.500 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
3 , 0.500 , Wild Pig , 23-5 , 1 , 11 , 0 , 12 , 0.083 , 0.083
3 , 0.500 , Cow , 16-23 , 8 , 1859 , 0 , 1867 , 0.004 , 0.004
3 , 0.500 , Cow , 23-5 , 9 , 1905 , 0 , 1914 , 0.005 , 0.005
3 , 0.500 , Hu , 16-23 , 2 , 28 , 0 , 30 , 0.067 , 0.067
3 , 0.500 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
3 , 0.500 , Hu Cw and Dg , 16-23 , 5 , 25 , 0 , 30 , 0.167 , 0.167
3 , 0.500 , Hu Cw and Dg , 23-5 , 3 , 27 , 0 , 30 , 0.100 , 0.100
3 , 0.500 , Hu and Dg , 16-23 , 5 , 28 , 0 , 33 , 0.152 , 0.152
3 , 0.500 , Hu and Dg , 23-5 , 2 , 31 , 0 , 33 , 0.061 , 0.061
3 , 0.500 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
3 , 0.500 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
3 , 0.500 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
3 , 0.500 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
3 , 0.500 , Pig , 16-23 , 3 , 34 , 0 , 37 , 0.081 , 0.081
3 , 0.500 , Pig , 23-5 , 3 , 31 , 0 , 34 , 0.088 , 0.088
3 , 0.500 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
3 , 0.500 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
3 , 0.500 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
3 , 0.500 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
3 , 0.500 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
3 , 0.500 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
3 , 0.500 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.500 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.500 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
3 , 0.500 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
3 , 0.500 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
3 , 0.500 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
3 , 0.500 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
3 , 0.500 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
3 , 0.500 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
3 , 0.500 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
3 , 0.500 , OVERALL , 16-23 , 41 , 5412 , 0 , 5453 , 0.008 , 0.008
3 , 0.500 , OVERALL , 23-5 , 40 , 6132 , 0 , 6172 , 0.006 , 0.006
3 , 0.900 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
3 , 0.900 , Cw and Dg , 23-5 , 1 , 29 , 0 , 30 , 0.033 , 0.033
3 , 0.900 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.900 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.900 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
3 , 0.900 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
3 , 0.900 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
3 , 0.900 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
3 , 0.900 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
3 , 0.900 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
3 , 0.900 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
3 , 0.900 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
3 , 0.900 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.900 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.900 , Cw , 16-23 , 3 , 27 , 0 , 30 , 0.100 , 0.100
3 , 0.900 , Cw , 23-5 , 7 , 24 , 0 , 31 , 0.226 , 0.226
3 , 0.900 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.900 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.900 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
3 , 0.900 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
3 , 0.900 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
3 , 0.900 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
3 , 0.900 , Dog , 16-23 , 3 , 139 , 0 , 142 , 0.021 , 0.021
3 , 0.900 , Dog , 23-5 , 2 , 211 , 0 , 213 , 0.009 , 0.009
3 , 0.900 , Human , 16-23 , 3 , 2075 , 0 , 2078 , 0.001 , 0.001
3 , 0.900 , Human , 23-5 , 1 , 2480 , 0 , 2481 , 0.000 , 0.000
3 , 0.900 , Hu and Cw , 16-23 , 6 , 24 , 0 , 30 , 0.200 , 0.200
3 , 0.900 , Hu and Cw , 23-5 , 8 , 22 , 0 , 30 , 0.267 , 0.267
3 , 0.900 , Dg , 16-23 , 1 , 29 , 0 , 30 , 0.033 , 0.033
3 , 0.900 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
3 , 0.900 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
3 , 0.900 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
3 , 0.900 , Pig/Swine , 16-23 , 1 , 26 , 0 , 27 , 0.037 , 0.037
3 , 0.900 , Pig/Swine , 23-5 , 3 , 22 , 0 , 25 , 0.120 , 0.120
3 , 0.900 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.900 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
3 , 0.900 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.900 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.900 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
3 , 0.900 , Wild Pig , 23-5 , 1 , 11 , 0 , 12 , 0.083 , 0.083
3 , 0.900 , Cow , 16-23 , 8 , 1859 , 0 , 1867 , 0.004 , 0.004
3 , 0.900 , Cow , 23-5 , 9 , 1905 , 0 , 1914 , 0.005 , 0.005
3 , 0.900 , Hu , 16-23 , 1 , 29 , 0 , 30 , 0.033 , 0.033
3 , 0.900 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
3 , 0.900 , Hu Cw and Dg , 16-23 , 5 , 25 , 0 , 30 , 0.167 , 0.167
3 , 0.900 , Hu Cw and Dg , 23-5 , 3 , 27 , 0 , 30 , 0.100 , 0.100
3 , 0.900 , Hu and Dg , 16-23 , 5 , 28 , 0 , 33 , 0.152 , 0.152
3 , 0.900 , Hu and Dg , 23-5 , 2 , 31 , 0 , 33 , 0.061 , 0.061
3 , 0.900 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
3 , 0.900 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
3 , 0.900 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
3 , 0.900 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
3 , 0.900 , Pig , 16-23 , 3 , 34 , 0 , 37 , 0.081 , 0.081
3 , 0.900 , Pig , 23-5 , 3 , 31 , 0 , 34 , 0.088 , 0.088
3 , 0.900 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
3 , 0.900 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
3 , 0.900 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
3 , 0.900 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
3 , 0.900 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
3 , 0.900 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
3 , 0.900 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.900 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.900 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
3 , 0.900 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
3 , 0.900 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
3 , 0.900 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
3 , 0.900 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
3 , 0.900 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
3 , 0.900 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
3 , 0.900 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
3 , 0.900 , OVERALL , 16-23 , 40 , 5413 , 0 , 5453 , 0.007 , 0.007
3 , 0.900 , OVERALL , 23-5 , 40 , 6132 , 0 , 6172 , 0.006 , 0.006
3 , 0.950 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
3 , 0.950 , Cw and Dg , 23-5 , 1 , 29 , 0 , 30 , 0.033 , 0.033
3 , 0.950 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.950 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.950 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
3 , 0.950 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
3 , 0.950 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
3 , 0.950 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
3 , 0.950 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
3 , 0.950 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
3 , 0.950 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
3 , 0.950 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
3 , 0.950 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.950 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.950 , Cw , 16-23 , 3 , 27 , 0 , 30 , 0.100 , 0.100
3 , 0.950 , Cw , 23-5 , 7 , 24 , 0 , 31 , 0.226 , 0.226
3 , 0.950 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
3 , 0.950 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
3 , 0.950 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
3 , 0.950 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
3 , 0.950 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
3 , 0.950 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
3 , 0.950 , Dog , 16-23 , 3 , 139 , 0 , 142 , 0.021 , 0.021
3 , 0.950 , Dog , 23-5 , 2 , 211 , 0 , 213 , 0.009 , 0.009
3 , 0.950 , Human , 16-23 , 3 , 2075 , 0 , 2078 , 0.001 , 0.001
3 , 0.950 , Human , 23-5 , 1 , 2480 , 0 , 2481 , 0.000 , 0.000
3 , 0.950 , Hu and Cw , 16-23 , 6 , 24 , 0 , 30 , 0.200 , 0.200
3 , 0.950 , Hu and Cw , 23-5 , 8 , 22 , 0 , 30 , 0.267 , 0.267
3 , 0.950 , Dg , 16-23 , 1 , 29 , 0 , 30 , 0.033 , 0.033
3 , 0.950 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
3 , 0.950 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
3 , 0.950 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
3 , 0.950 , Pig/Swine , 16-23 , 1 , 26 , 0 , 27 , 0.037 , 0.037
3 , 0.950 , Pig/Swine , 23-5 , 3 , 22 , 0 , 25 , 0.120 , 0.120
3 , 0.950 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
